Fruit,spot,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,%DM,lycopene (DW),lycopene (FW),beta-carotene (DW),beta-carotene (FW)
48,A,64,250,0.346717742,0.353223319,0.598880938,0.588705409,0.541415205,0.368729942,White LED,12.5 mA,b'OK Read',10:04:34,5.007953077,0,0,2.673416869,0.133883462
48,B,64,250,0.348417459,0.380290347,0.605513536,0.605939473,0.560835764,0.398392364,White LED,12.5 mA,b'OK Read',10:06:32,5.007953077,0,0,2.673416869,0.133883462
48,C,64,250,0.288090571,0.298901863,0.568649565,0.536469564,0.527603649,0.323086942,White LED,12.5 mA,b'OK Read',10:08:33,5.007953077,0,0,2.673416869,0.133883462
48,D,64,250,0.370891652,0.416219083,0.600020471,0.619551785,0.563537037,0.414428071,White LED,12.5 mA,b'OK Read',10:10:29,5.007953077,0,0,2.673416869,0.133883462
49,A,64,250,0.356052758,0.411989014,0.580181115,0.602510181,0.523125411,0.401426652,White LED,12.5 mA,b'OK Read',10:59:14,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,B,64,250,0.324234552,0.405536857,0.568376886,0.598573432,0.52544082,0.42593999,White LED,12.5 mA,b'OK Read',11:01:18,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,C,64,250,0.316949999,0.394693973,0.542382181,0.566729802,0.488897151,0.39467765,White LED,12.5 mA,b'OK Read',11:03:32,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,D,64,250,0.312318463,0.380196643,0.545732579,0.56231191,0.496704864,0.368362165,White LED,12.5 mA,b'OK Read',11:05:29,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
50,A,64,250,0.294997403,0.373878328,0.564188902,0.567193443,0.487551002,0.344290163,White LED,12.5 mA,b'OK Read',11:48:59,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,B,64,250,0.306688665,0.347815285,0.550426998,0.558243973,0.516556171,0.378421284,White LED,12.5 mA,b'OK Read',11:50:54,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,C,64,250,0.247638818,0.31366692,0.513524096,0.519769131,0.478702261,0.349218589,White LED,12.5 mA,b'OK Read',11:53:07,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,D,64,250,0.332751183,0.38742524,0.544106073,0.581269405,0.510668999,0.408782481,White LED,12.5 mA,b'OK Read',11:55:20,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
51,A,64,250,0.149738029,0.15082303,0.196757083,0.240813357,0.322278867,0.459317146,White LED,12.5 mA,b'OK Read',10:01:10,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,B,64,250,0.150349581,0.136713893,0.194107936,0.223351836,0.299735222,0.392452515,White LED,12.5 mA,b'OK Read',10:03:12,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,C,64,250,0.112955543,0.119820442,0.177375514,0.209547073,0.312460895,0.446848994,White LED,12.5 mA,b'OK Read',10:05:09,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,D,64,250,0.117128414,0.128775854,0.181339486,0.214953491,0.312245512,0.411283503,White LED,12.5 mA,b'OK Read',10:07:07,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
52,A,64,250,0.315034438,0.335071553,0.544398266,0.556179391,0.507994621,0.362017739,White LED,12.5 mA,b'OK Read',10:51:56,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,B,64,250,0.319962736,0.359140055,0.5864631,0.58140064,0.51703183,0.363139501,White LED,12.5 mA,b'OK Read',10:54:05,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,C,64,250,0.415642212,0.374266532,0.716144344,0.682722971,0.670377004,0.360638539,White LED,12.5 mA,b'OK Read',10:56:08,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,D,64,250,0.251317067,0.355673006,0.529389709,0.528359901,0.445748353,0.328033778,White LED,12.5 mA,b'OK Read',10:58:29,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
53,A,64,250,0.221477386,0.270710404,0.49392825,0.483647563,0.435356009,0.299088501,White LED,12.5 mA,b'OK Read',11:09:19,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,B,64,250,0.265580405,0.344067123,0.547174013,0.541937217,0.464361207,0.317809129,White LED,12.5 mA,b'OK Read',11:14:12,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,C,64,250,0.29210158,0.345954596,0.602299499,0.576755292,0.526517757,0.328401535,White LED,12.5 mA,b'OK Read',11:16:09,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,D,64,250,0.255984591,0.350157882,0.536343714,0.540021364,0.456194535,0.332998983,White LED,12.5 mA,b'OK Read',11:18:07,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
54,A,64,250,0.342499894,0.318017455,0.572574597,0.597042528,0.610966639,0.453947364,White LED,12.5 mA,b'OK Read',12:01:56,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,B,64,250,0.295024394,0.296867152,0.490850575,0.510819652,0.507581803,0.366909365,White LED,12.5 mA,b'OK Read',12:03:57,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,C,64,250,0.224634015,0.249734112,0.489769479,0.488135409,0.474941991,0.331288705,White LED,12.5 mA,b'OK Read',12:05:58,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,D,64,250,0.300699139,0.341885162,0.621155136,0.628098849,0.593933268,0.425443484,White LED,12.5 mA,b'OK Read',12:08:04,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
55,A,64,250,0.263682823,0.320694711,0.442757,0.478337358,0.464047111,0.366890975,White LED,12.5 mA,b'OK Read',12:55:32,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,B,64,250,0.231136164,0.314831531,0.426209614,0.472091105,0.475866367,0.389933183,White LED,12.5 mA,b'OK Read',12:57:38,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,C,64,250,0.251964585,0.341791458,0.501339996,0.537773049,0.53827417,0.437819687,White LED,12.5 mA,b'OK Read',12:59:44,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,D,64,250,0.221081686,0.310025849,0.417823902,0.46429641,0.488538172,0.427778957,White LED,12.5 mA,b'OK Read',13:01:53,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
56,A,64,250,0.109619035,0.11801331,0.205376534,0.245441185,0.389479004,0.480869755,White LED,12.5 mA,b'OK Read',10:01:14,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,B,64,250,0.130015775,0.158332729,0.223151076,0.264494891,0.35822123,0.407844657,White LED,12.5 mA,b'OK Read',10:03:20,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,C,64,250,0.193769118,0.198919886,0.290509373,0.349545481,0.476162513,0.556083227,White LED,12.5 mA,b'OK Read',10:05:16,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,D,64,250,0.143370789,0.165360509,0.251492973,0.310484492,0.433902163,0.512738941,White LED,12.5 mA,b'OK Read',10:07:20,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
57,A,64,250,0.11537473,0.126995483,0.197059002,0.215504634,0.305227545,0.356390519,White LED,12.5 mA,b'OK Read',11:02:29,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,B,64,250,0.140618857,0.09615353,0.197107695,0.221295982,0.32695451,0.38037055,White LED,12.5 mA,b'OK Read',11:04:30,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,C,64,250,0.150178707,0.166806232,0.208824309,0.241189532,0.336278882,0.397840688,White LED,12.5 mA,b'OK Read',11:06:28,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,D,64,250,0.185612213,0.171451256,0.241188606,0.26140676,0.342893015,0.39328004,White LED,12.5 mA,b'OK Read',11:08:28,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
58,A,64,250,0.167940414,0.11177529,0.254395355,0.284047252,0.427512408,0.476180418,White LED,12.5 mA,b'OK Read',11:55:39,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,B,64,250,0.105563072,0.114867533,0.177219674,0.20865475,0.334950682,0.428165145,White LED,12.5 mA,b'OK Read',11:57:36,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,C,64,250,0.108737695,0.09382432,0.190514074,0.210938041,0.334412228,0.400709467,White LED,12.5 mA,b'OK Read',11:59:32,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,D,64,250,0.124952566,0.104560102,0.211755887,0.239544868,0.376905901,0.472079496,White LED,12.5 mA,b'OK Read',12:01:26,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
59,A,64,250,0.100167104,0.128521502,0.177297589,0.197771914,0.280287749,0.372867623,White LED,12.5 mA,b'OK Read',12:48:38,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,B,64,250,0.094681204,0.128963251,0.159299026,0.177502189,0.220060714,0.284192945,White LED,12.5 mA,b'OK Read',12:50:36,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,C,64,250,0.139215904,0.157047641,0.186024161,0.220639862,0.271223624,0.344547622,White LED,12.5 mA,b'OK Read',12:52:33,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,D,64,250,0.116346003,0.134344523,0.181690089,0.210071967,0.306474982,0.408175655,White LED,12.5 mA,b'OK Read',12:54:30,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
60,A,64,250,0.114061717,0.097692958,0.166321176,0.193012861,0.288786485,0.349531197,White LED,12.5 mA,b'OK Read',13:38:13,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,B,64,250,0.112568832,0.084855511,0.180959633,0.195094954,0.272515945,0.288091558,White LED,12.5 mA,b'OK Read',13:40:10,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,C,64,250,0.112946538,0.093703832,0.184709336,0.212224042,0.311258332,0.389694075,White LED,12.5 mA,b'OK Read',13:42:14,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,D,64,250,0.127965312,0.087452459,0.188088939,0.209205893,0.288068537,0.3120532,White LED,12.5 mA,b'OK Read',13:44:12,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
1,A,64,250,0.197958767,0.246365381,0.465837517,0.46540193,0.400467306,0.256783736,White LED,25 mA,b'OK Read',10:34:50,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,B,64,250,0.219875361,0.251971651,0.489706421,0.480316862,0.441197503,0.278410861,White LED,25 mA,b'OK Read',10:39:01,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,C,64,250,0.245164107,0.315095193,0.505108907,0.51658721,0.471691235,0.33332837,White LED,25 mA,b'OK Read',10:41:17,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,D,64,250,0.213069584,0.276564408,0.463613783,0.475307785,0.409376546,0.285217613,White LED,25 mA,b'OK Read',10:43:24,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
2,A,64,250,0.239900151,0.303677871,0.509411293,0.521468789,0.46815505,0.335104869,White LED,25 mA,b'OK Read',11:24:18,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,B,64,250,0.250811153,0.299116595,0.533064232,0.532174577,0.477154951,0.31698248,White LED,25 mA,b'OK Read',11:26:22,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,C,64,250,0.306643134,0.37129208,0.526873872,0.552702733,0.504117183,0.40148282,White LED,25 mA,b'OK Read',11:28:23,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,D,64,250,0.230795825,0.309093501,0.492363756,0.510785779,0.441272535,0.317175582,White LED,25 mA,b'OK Read',11:30:17,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
3,A,64,250,0.177167803,0.217522021,0.355239486,0.397357268,0.461209316,0.402429001,White LED,25 mA,b'OK Read',12:38:10,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,B,64,250,0.248039656,0.239714107,0.440305038,0.487457088,0.531145066,0.429298808,White LED,25 mA,b'OK Read',12:40:11,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,C,64,250,0.127455827,0.151962491,0.308854829,0.344242729,0.458475099,0.443124745,White LED,25 mA,b'OK Read',12:42:17,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,D,64,250,0.155568092,0.183411301,0.306076001,0.366168866,0.398453775,0.36449462,White LED,25 mA,b'OK Read',12:44:19,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
4,A,64,250,0.253369825,0.311776618,0.540347896,0.564542405,0.565845644,0.462782265,White LED,25 mA,b'OK Read',10:13:52,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
4,B,64,250,0.20984405,0.250015805,0.443357184,0.471664801,0.505655472,0.412923974,White LED,25 mA,b'OK Read',10:15:29,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
4,C,64,250,0.144089545,0.162094747,0.328271187,0.349616118,0.438505506,0.35338174,White LED,25 mA,b'OK Read',10:17:27,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
4,D,64,250,0.154787714,0.238916238,0.348912465,0.413554833,0.455839363,0.444080569,White LED,25 mA,b'OK Read',10:19:37,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
5,A,64,250,0.110368067,0.152816858,0.250054019,0.315417703,0.390677923,0.42584233,White LED,25 mA,b'OK Read',10:59:50,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
5,B,64,250,0.203875404,0.252769525,0.408442147,0.453276899,0.475457219,0.436762097,White LED,25 mA,b'OK Read',11:01:48,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
5,C,64,250,0.138139815,0.22691523,0.305026559,0.3603568,0.381839041,0.403938424,White LED,25 mA,b'OK Read',11:03:49,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
5,D,64,250,0.165410216,0.251597421,0.427003104,0.45692898,0.440409606,0.356191326,White LED,25 mA,b'OK Read',11:05:52,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
6,A,64,250,0.148308269,0.132368787,0.291493482,0.322940439,0.44446636,0.430959457,White LED,25 mA,b'OK Read',11:51:46,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
6,B,64,250,0.161186748,0.149491223,0.295365628,0.333687198,0.438331969,0.413706028,White LED,25 mA,b'OK Read',11:53:45,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
6,C,64,250,0.119978456,0.109964871,0.24919354,0.285408709,0.417705806,0.408135121,White LED,25 mA,b'OK Read',11:55:44,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
6,D,64,250,0.141838295,0.136174559,0.24174285,0.279306728,0.43490836,0.466538042,White LED,25 mA,b'OK Read',11:57:44,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
7,A,64,250,0.200843784,0.202482509,0.435577486,0.455121144,0.487430527,0.368617291,White LED,25 mA,b'OK Read',12:42:50,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
7,B,64,250,0.137245929,0.195767702,0.36391511,0.405462875,0.432178842,0.351730736,White LED,25 mA,b'OK Read',12:44:53,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
7,C,64,250,0.159853024,0.167333857,0.39307508,0.393992078,0.511194249,0.428931903,White LED,25 mA,b'OK Read',12:48:44,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
7,D,64,250,0.137340522,0.22420153,0.308859898,0.395435602,0.433506078,0.428313997,White LED,25 mA,b'OK Read',12:51:13,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
8,A,64,250,0.121595941,0.147401222,0.292364079,0.321173602,0.430073064,0.422501712,White LED,25 mA,b'OK Read',13:40:31,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,B,64,250,0.127673383,0.189780144,0.36908301,0.40997106,0.476564037,0.405277239,White LED,25 mA,b'OK Read',13:42:45,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,C,64,250,0.114307754,0.126331803,0.226932556,0.266506228,0.409751736,0.455434838,White LED,25 mA,b'OK Read',13:45:02,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,D,64,250,0.117859627,0.144598094,0.289144889,0.33214805,0.414990348,0.415550134,White LED,25 mA,b'OK Read',13:47:29,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
9,A,64,250,0.158453096,0.156184858,0.255282668,0.286847689,0.403082702,0.456632051,White LED,25 mA,b'OK Read',09:56:29,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,B,64,250,0.144685459,0.154808007,0.191435427,0.240764079,0.356530769,0.447121878,White LED,25 mA,b'OK Read',09:59:19,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,C,64,250,0.142850411,0.134042199,0.176898464,0.222453585,0.351554786,0.477100591,White LED,25 mA,b'OK Read',10:02:19,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,D,64,250,0.107393201,0.133929226,0.138101164,0.202166777,0.29970796,0.447286036,White LED,25 mA,b'OK Read',10:04:20,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
10,A,64,250,0.205928012,0.16710085,0.25153201,0.29794053,0.453363109,0.492258912,White LED,25 mA,b'OK Read',10:49:18,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
10,B,64,250,0.16192929,0.15944694,0.230425069,0.276742994,0.404597551,0.475497863,White LED,25 mA,b'OK Read',10:51:19,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
10,C,64,250,0.184876916,0.173519113,0.256041919,0.299739256,0.417719886,0.469714533,White LED,25 mA,b'OK Read',10:53:26,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
10,D,64,250,0.127801076,0.148876936,0.218889645,0.269438832,0.402829443,0.459229235,White LED,25 mA,b'OK Read',10:55:30,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
11,A,64,250,0.155222826,0.188586857,0.295476974,0.348996799,0.428300282,0.412354333,White LED,25 mA,b'OK Read',11:34:55,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
11,B,64,250,0.185103939,0.190337944,0.294282433,0.334033284,0.436010487,0.4547976,White LED,25 mA,b'OK Read',11:37:07,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
11,C,64,250,0.131996163,0.185988494,0.17504085,0.255445261,0.327392433,0.430553973,White LED,25 mA,b'OK Read',11:39:32,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
11,D,64,250,0.190339514,0.215368473,0.277811925,0.344324694,0.454244813,0.515015672,White LED,25 mA,b'OK Read',11:41:31,6.009785212,16.18437764,0.972646334,4.788724611,0.287792064
12,A,64,250,0.104375768,0.099260705,0.189861263,0.216105709,0.340772722,0.405566871,White LED,25 mA,b'OK Read',09:50:11,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
12,B,64,250,0.087694758,0.099027692,0.1838835,0.2221667,0.349983691,0.436704166,White LED,25 mA,b'OK Read',09:52:11,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
12,C,64,250,0.107454686,0.109322335,0.213605312,0.233783236,0.357126393,0.411755716,White LED,25 mA,b'OK Read',09:54:08,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
12,D,64,250,0.127640274,0.097439016,0.187659459,0.204935437,0.314481146,0.377470906,White LED,25 mA,b'OK Read',09:56:04,5.432248517,34.79569121,1.89018842,4.324376276,0.234910866
13,A,64,250,0.115201634,0.113177539,0.237526519,0.265176553,0.422494211,0.452615586,White LED,25 mA,b'OK Read',10:40:42,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
13,B,64,250,0.11046266,0.105551867,0.213367423,0.248514504,0.382381498,0.437611758,White LED,25 mA,b'OK Read',10:42:53,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
13,C,64,250,0.116275235,0.110466185,0.239247468,0.269898754,0.432357055,0.440807538,White LED,25 mA,b'OK Read',10:44:52,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
13,D,64,250,0.119004168,0.11701861,0.235223478,0.259165644,0.393580968,0.402013852,White LED,25 mA,b'OK Read',10:46:51,6.005421282,19.77990604,1.187866687,5.374059043,0.322734885
14,A,64,250,0.204357811,0.167425648,0.355279979,0.39366875,0.545149105,0.533157371,White LED,25 mA,b'OK Read',11:27:32,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
14,B,64,250,0.115792829,0.146871671,0.266114525,0.313136282,0.463563643,0.448637721,White LED,25 mA,b'OK Read',11:29:33,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
14,C,64,250,0.148478534,0.169769833,0.346811898,0.365740809,0.507583022,0.530087087,White LED,25 mA,b'OK Read',11:31:32,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
14,D,64,250,0.147088057,0.180304545,0.318082162,0.370544985,0.486619169,0.490298945,White LED,25 mA,b'OK Read',11:33:28,6.407544778,15.55677569,0.996807368,4.278480789,0.274145572
15,A,64,250,0.223729917,0.282672,0.523502843,0.548955019,0.507320383,0.373753728,White LED,25 mA,b'OK Read',12:11:03,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
15,B,64,250,0.281084806,0.311543605,0.570135525,0.601864658,0.582424433,0.437129002,White LED,25 mA,b'OK Read',12:13:10,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
15,C,64,250,0.169250586,0.189412981,0.339462435,0.393227045,0.507076519,0.474406856,White LED,25 mA,b'OK Read',12:15:23,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
15,D,64,250,0.241173967,0.266954657,0.467140042,0.486658676,0.485904756,0.388747905,White LED,25 mA,b'OK Read',12:18:58,4.892359829,18.97811042,0.928477451,8.411288533,0.411510501
16,A,64,250,0.122393658,0.099811446,0.190445039,0.210806705,0.338216705,0.382774705,White LED,25 mA,b'OK Read',09:45:14,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
16,B,64,250,0.106556074,0.129134943,0.144023265,0.202380803,0.295412017,0.424249288,White LED,25 mA,b'OK Read',09:46:52,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
16,C,64,250,0.126230871,0.145134705,0.158732323,0.221151218,0.322922953,0.462492612,White LED,25 mA,b'OK Read',09:48:52,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
16,D,64,250,0.137335791,0.154250201,0.20040461,0.248081899,0.356436962,0.460368507,White LED,25 mA,b'OK Read',09:51:01,5.865652904,28.56221018,1.675360111,7.230492455,0.424115591
17,A,64,250,0.250943574,0.260253957,0.350284155,0.406537553,0.458690832,0.418939017,White LED,25 mA,b'OK Read',10:36:52,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
17,B,64,250,0.21716535,0.206930805,0.3246572,0.369524946,0.442285555,0.419846577,White LED,25 mA,b'OK Read',10:38:47,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
17,C,64,250,0.161763752,0.183241841,0.276323811,0.316638091,0.389936916,0.378890187,White LED,25 mA,b'OK Read',10:40:47,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
17,D,64,250,0.175739486,0.180410464,0.308151263,0.338350217,0.419079947,0.373859956,White LED,25 mA,b'OK Read',10:42:45,5.031691483,14.01640294,0.705262153,9.541117985,0.480079621
18,A,64,250,0.189606435,0.201027989,0.265795646,0.329201787,0.433998511,0.460677503,White LED,25 mA,b'OK Read',11:37:03,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
18,B,64,250,0.12937601,0.172911893,0.250155251,0.301082594,0.396179164,0.409042692,White LED,25 mA,b'OK Read',11:39:08,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
18,C,64,250,0.152763487,0.161113297,0.261422407,0.325067025,0.433820293,0.426836786,White LED,25 mA,b'OK Read',11:41:01,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
18,D,64,250,0.122130382,0.153939525,0.269126192,0.306506078,0.398767995,0.381777014,White LED,25 mA,b'OK Read',11:42:57,5.122395165,25.66449454,1.314636827,9.126092038,0.467474497
19,A,64,250,0.209617035,0.2092044,0.353311014,0.412921866,0.476038764,0.41391843,White LED,25 mA,b'OK Read',12:22:32,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
19,B,64,250,0.127555144,0.16335157,0.234732504,0.281961548,0.384351249,0.443858491,White LED,25 mA,b'OK Read',12:24:41,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
19,C,64,250,0.171776149,0.232215536,0.306678331,0.376401065,0.440390846,0.409766804,White LED,25 mA,b'OK Read',12:26:39,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
19,D,64,250,0.174836154,0.202376602,0.290405237,0.339033265,0.442149558,0.455830677,White LED,25 mA,b'OK Read',12:28:38,5.335178785,22.59270818,1.205361374,6.95835872,0.371240878
20,A,64,250,0.236707725,0.267039389,0.383473207,0.433008317,0.510870634,0.496980179,White LED,25 mA,b'OK Read',09:46:57,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
20,B,64,250,0.251307749,0.269277662,0.346685345,0.413773417,0.500262103,0.518481827,White LED,25 mA,b'OK Read',09:48:54,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
20,C,64,250,0.191044216,0.240914437,0.371517643,0.414661391,0.472361886,0.427483678,White LED,25 mA,b'OK Read',09:50:50,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
20,D,64,250,0.301686588,0.258474644,0.398050658,0.455713145,0.576238441,0.537666237,White LED,25 mA,b'OK Read',09:52:47,5.055623096,28.30832965,1.431162452,5.595576732,0.28289127
21,A,64,250,0.121577031,0.147401233,0.198855757,0.270527164,0.382489355,0.445886055,White LED,25 mA,b'OK Read',10:41:21,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
21,B,64,250,0.156230218,0.165822845,0.249299846,0.308140859,0.434359636,0.46364156,White LED,25 mA,b'OK Read',10:43:14,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
21,C,64,250,0.16567507,0.224095617,0.348780867,0.402771633,0.472249334,0.455048633,White LED,25 mA,b'OK Read',10:45:21,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
21,D,64,250,0.1443875,0.139952082,0.242016173,0.294593556,0.420969972,0.465669082,White LED,25 mA,b'OK Read',10:47:14,5.407028234,28.31222868,1.530850198,8.384788613,0.453367888
22,A,64,250,0.158765245,0.161995896,0.261397106,0.304324853,0.414024243,0.4463688,White LED,25 mA,b'OK Read',11:34:28,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
22,B,64,250,0.11708399,0.178807654,0.252726546,0.311018806,0.392042689,0.428574675,White LED,25 mA,b'OK Read',11:36:42,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
22,C,64,250,0.143337549,0.166423015,0.236954555,0.275914211,0.394364186,0.46093817,White LED,25 mA,b'OK Read',11:38:44,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
22,D,64,250,0.111957186,0.102529854,0.181615888,0.216624827,0.343014467,0.441560616,White LED,25 mA,b'OK Read',11:40:41,5.070068838,39.29532417,1.992299985,9.205166406,0.466708273
23,A,64,250,0.160117883,0.183517207,0.277933404,0.345882062,0.446393915,0.482642554,White LED,25 mA,b'OK Read',12:30:41,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
23,B,64,250,0.164573089,0.192802152,0.26939446,0.336760959,0.450722692,0.518182498,White LED,25 mA,b'OK Read',12:32:48,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
23,C,64,250,0.16078948,0.197949482,0.269981612,0.331710897,0.368691674,0.419363842,White LED,25 mA,b'OK Read',12:35:02,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
23,D,64,250,0.15169461,0.166719565,0.165803399,0.252749456,0.345204656,0.477544726,White LED,25 mA,b'OK Read',12:37:20,5.096948404,28.38096292,1.446563037,11.12921787,0.567250493
